0 4 2.30e+01, 2.90e-01, 3.00e+00, 1.26e+00, 2.00e+00, r integrated from 0 to 30.000000 

nf=5	N_CHEB=16	N_DATA=387.

    4.937e+04 (129.233), in 1.2e+00 sec
150 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.675), in 6.3e-01 sec
151 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.675), in 6.4e-01 sec
152 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.675), in 6.3e-01 sec
153 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.675), in 6.3e-01 sec
154 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.5e-01 sec
155 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.6e-01 sec
156 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
157 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.675), in 6.4e-01 sec
158 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
159 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
160 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
161 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
162 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
163 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
164 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
165 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
166 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
167 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
168 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
169 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
170 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
171 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
172 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
173 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.5e-01 sec
174 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.6e-01 sec
175 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
176 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
177 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
178 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
179 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
180 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
181 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
182 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
183 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
184 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
185 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.3e-01 sec
186 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.3e-01 sec
187 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
188 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
189 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
190 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
191 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
192 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.5e-01 sec
193 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.6e-01 sec
194 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.3e-01 sec
195 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.4e-01 sec
196 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.3e-01 sec
197 4 1.84e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.022e+03 (2.676), in 6.3e-01 sec
