 0.2000000E-01 0.3458498E-01 0.7000000E+02 0.6118591E+00 0.1198355E-01
 0.3980000E-01 0.1737939E-01 0.7000000E+02 0.5079997E+00 0.9924087E-02
 0.2000000E-02 0.4446640E+00 0.9000000E+02 0.1227404E+01 0.2515210E-01
 0.1300000E-01 0.1140164E+00 0.1500000E+03 0.7791132E+00 0.1759345E-01
 0.1800000E+00 0.1097936E-01 0.2000000E+03 0.3167846E+00 0.7062230E-02
 0.1800000E+00 0.1372420E-01 0.2500000E+03 0.3127342E+00 0.6086081E-02
 0.1800000E+00 0.1646904E-01 0.3000000E+03 0.3043442E+00 0.6484202E-02
 0.1300000E-01 0.9121313E+00 0.1200000E+04 0.8322800E+00 0.2644894E-01
 0.2000000E-02 0.1235178E-01 0.2500000E+01 0.4482232E+00 0.1336632E-01
 0.5000000E-02 0.1284585E-01 0.6500000E+01 0.5513924E+00 0.7297000E-02
 0.1391000E-03 0.7103827E+00 0.1000000E+02 0.1158063E+01 0.5447253E-01
 0.2000000E-03 0.4940712E+00 0.1000000E+02 0.1221609E+01 0.3138200E-01
 0.3200000E-03 0.3087945E+00 0.1000000E+02 0.1120459E+01 0.2538186E-01
 0.5000000E-03 0.1976285E+00 0.1000000E+02 0.1040757E+01 0.2277778E-01
 0.8000000E-03 0.1235178E+00 0.1000000E+02 0.9541517E+00 0.2218828E-01
 0.1300000E-02 0.7601094E-01 0.1000000E+02 0.8725085E+00 0.2182016E-01
 0.2000000E-02 0.4940711E-01 0.1000000E+02 0.7848291E+00 0.2170329E-01
 0.5000000E-02 0.1976285E-01 0.1000000E+02 0.6037465E+00 0.8486613E-02
 0.2000000E-01 0.4940711E-02 0.1000000E+02 0.4811610E+00 0.8395574E-02
 0.5000000E-03 0.4347826E+00 0.2200000E+02 0.1313588E+01 0.3836690E-01
 0.8000000E-03 0.2717391E+00 0.2200000E+02 0.1239634E+01 0.2906112E-01
 0.1300000E-02 0.1672241E+00 0.2200000E+02 0.1040617E+01 0.2831665E-01
 0.2000000E-02 0.1086956E+00 0.2200000E+02 0.9800591E+00 0.2866972E-01
 0.3200000E-02 0.6793478E-01 0.2200000E+02 0.8800631E+00 0.2542402E-01
 0.5000000E-02 0.4347826E-01 0.2200000E+02 0.7495938E+00 0.1951618E-01
 0.1000000E-01 0.2173913E-01 0.2200000E+02 0.5975510E+00 0.1666491E-01
 0.3200000E-01 0.6793478E-02 0.2200000E+02 0.4864224E+00 0.1243970E-01
