0 4 2.30e+01, 2.90e-01, 3.00e+00, 1.26e+00, 2.00e+00, r integrated from 0 to 30.000000 

nf=5	N_CHEB=16	N_DATA=181.

    5.716e+03 (32.480), in 3.3e-01 sec
1 4 2.40e+01, 2.90e-01, 3.00e+00, 1.26e+00, 2.00e+00,     9.243e+03 (52.518), in 5.4e-02 sec
202 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.802e+02 (5.001), in 1.2e-01 sec
203 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.802e+02 (5.001), in 1.2e-01 sec
204 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.802e+02 (5.001), in 1.2e-01 sec
205 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.802e+02 (5.001), in 1.2e-01 sec
206 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.802e+02 (5.001), in 1.2e-01 sec
207 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.802e+02 (5.001), in 1.2e-01 sec
208 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.802e+02 (5.001), in 1.2e-01 sec
209 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.802e+02 (5.001), in 1.2e-01 sec
210 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.802e+02 (5.001), in 1.2e-01 sec
211 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.802e+02 (5.001), in 1.2e-01 sec
212 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.802e+02 (5.001), in 1.2e-01 sec
213 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.802e+02 (5.001), in 1.2e-01 sec
214 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.802e+02 (5.001), in 1.2e-01 sec
215 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.802e+02 (5.001), in 1.2e-01 sec
216 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.802e+02 (5.001), in 1.2e-01 sec
217 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.802e+02 (5.001), in 1.2e-01 sec
218 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.802e+02 (5.001), in 1.2e-01 sec
219 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.802e+02 (5.001), in 1.2e-01 sec
220 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.802e+02 (5.001), in 1.2e-01 sec
221 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.802e+02 (5.001), in 1.2e-01 sec
222 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.794e+02 (4.996), in 1.2e-01 sec
223 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.811e+02 (5.006), in 1.2e-01 sec
224 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.801e+02 (5.001), in 1.2e-01 sec
225 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.803e+02 (5.002), in 1.2e-01 sec
226 4 1.98e+01, 2.87e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.788e+02 (4.993), in 1.2e-01 sec
227 4 1.98e+01, 2.84e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.823e+02 (5.013), in 1.2e-01 sec
228 4 1.98e+01, 2.86e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.800e+02 (5.000), in 1.2e-01 sec
229 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.804e+02 (5.002), in 1.2e-01 sec
230 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.802e+02 (5.001), in 1.2e-01 sec
231 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.802e+02 (5.001), in 1.2e-01 sec
232 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.802e+02 (5.001), in 1.2e-01 sec
233 4 1.98e+01, 2.85e-01, 2.99e+00, 1.26e+00, 2.00e+00,     8.801e+02 (5.001), in 1.2e-01 sec
234 4 1.99e+01, 2.89e-01, 2.91e+00, 1.26e+00, 2.00e+00,     8.617e+02 (4.896), in 1.2e-01 sec
235 4 2.02e+01, 2.99e-01, 2.67e+00, 1.26e+00, 2.00e+00,     8.409e+02 (4.778), in 1.2e-01 sec
236 4 2.02e+01, 2.99e-01, 2.67e+00, 1.26e+00, 2.00e+00,     8.408e+02 (4.777), in 1.2e-01 sec
237 4 2.02e+01, 2.99e-01, 2.67e+00, 1.26e+00, 2.00e+00,     8.409e+02 (4.778), in 1.2e-01 sec
238 4 2.02e+01, 2.99e-01, 2.67e+00, 1.26e+00, 2.00e+00,     8.410e+02 (4.778), in 1.2e-01 sec
239 4 2.02e+01, 2.99e-01, 2.67e+00, 1.26e+00, 2.00e+00,     8.407e+02 (4.777), in 1.2e-01 sec
240 4 2.02e+01, 2.99e-01, 2.68e+00, 1.26e+00, 2.00e+00,     8.409e+02 (4.778), in 1.2e-01 sec
241 4 2.02e+01, 2.99e-01, 2.67e+00, 1.26e+00, 2.00e+00,     8.408e+02 (4.777), in 1.2e-01 sec
242 4 2.05e+01, 2.96e-01, 2.44e+00, 1.26e+00, 2.00e+00,     7.872e+02 (4.473), in 1.2e-01 sec
243 4 2.18e+01, 2.82e-01, 1.49e+00, 1.26e+00, 2.00e+00,     6.883e+02 (3.911), in 1.2e-01 sec
244 4 2.18e+01, 2.82e-01, 1.49e+00, 1.26e+00, 2.00e+00,     6.881e+02 (3.909), in 1.2e-01 sec
245 4 2.18e+01, 2.82e-01, 1.49e+00, 1.26e+00, 2.00e+00,     6.886e+02 (3.912), in 1.2e-01 sec
246 4 2.18e+01, 2.82e-01, 1.49e+00, 1.26e+00, 2.00e+00,     6.885e+02 (3.912), in 1.2e-01 sec
247 4 2.18e+01, 2.82e-01, 1.49e+00, 1.26e+00, 2.00e+00,     6.881e+02 (3.910), in 1.2e-01 sec
248 4 2.18e+01, 2.82e-01, 1.49e+00, 1.26e+00, 2.00e+00,     6.879e+02 (3.909), in 1.2e-01 sec
249 4 2.18e+01, 2.82e-01, 1.49e+00, 1.26e+00, 2.00e+00,     6.887e+02 (3.913), in 1.2e-01 sec
250 4 2.18e+01, 2.82e-01, 1.49e+00, 1.26e+00, 2.00e+00,     6.881e+02 (3.910), in 1.2e-01 sec
251 4 2.18e+01, 2.82e-01, 1.49e+00, 1.26e+00, 2.00e+00,     6.885e+02 (3.912), in 1.2e-01 sec
252 4 2.13e+01, 2.85e-01, 1.95e+00, 1.26e+00, 2.00e+00,     6.659e+02 (3.784), in 1.2e-01 sec
253 4 2.15e+01, 2.84e-01, 1.75e+00, 1.26e+00, 2.00e+00,     6.489e+02 (3.687), in 1.2e-01 sec
254 4 2.15e+01, 2.84e-01, 1.75e+00, 1.26e+00, 2.00e+00,     6.488e+02 (3.686), in 1.2e-01 sec
255 4 2.15e+01, 2.84e-01, 1.75e+00, 1.26e+00, 2.00e+00,     6.491e+02 (3.688), in 1.2e-01 sec
256 4 2.15e+01, 2.84e-01, 1.75e+00, 1.26e+00, 2.00e+00,     6.490e+02 (3.688), in 1.2e-01 sec
257 4 2.15e+01, 2.84e-01, 1.75e+00, 1.26e+00, 2.00e+00,     6.488e+02 (3.687), in 1.2e-01 sec
258 4 2.15e+01, 2.84e-01, 1.76e+00, 1.26e+00, 2.00e+00,     6.489e+02 (3.687), in 1.2e-01 sec
259 4 2.15e+01, 2.84e-01, 1.75e+00, 1.26e+00, 2.00e+00,     6.490e+02 (3.688), in 1.2e-01 sec
260 4 2.19e+01, 2.81e-01, 1.63e+00, 1.26e+00, 2.00e+00,     6.057e+02 (3.442), in 1.2e-01 sec
261 4 2.31e+01, 2.69e-01, 1.13e+00, 1.26e+00, 2.00e+00,     4.833e+02 (2.746), in 1.2e-01 sec
262 4 2.45e+01, 2.57e-01, 6.15e-01, 1.26e+00, 2.00e+00,     7.254e+02 (4.122), in 1.2e-01 sec
263 4 2.38e+01, 2.63e-01, 8.71e-01, 1.26e+00, 2.00e+00,     4.861e+02 (2.762), in 1.2e-01 sec
264 4 2.34e+01, 2.66e-01, 1.01e+00, 1.26e+00, 2.00e+00,     4.724e+02 (2.684), in 1.2e-01 sec
265 4 2.34e+01, 2.66e-01, 1.01e+00, 1.26e+00, 2.00e+00,     4.723e+02 (2.683), in 1.2e-01 sec
266 4 2.34e+01, 2.66e-01, 1.01e+00, 1.26e+00, 2.00e+00,     4.725e+02 (2.685), in 1.2e-01 sec
267 4 2.34e+01, 2.66e-01, 1.01e+00, 1.26e+00, 2.00e+00,     4.725e+02 (2.685), in 1.2e-01 sec
268 4 2.34e+01, 2.66e-01, 1.01e+00, 1.26e+00, 2.00e+00,     4.723e+02 (2.684), in 1.2e-01 sec
269 4 2.34e+01, 2.66e-01, 1.02e+00, 1.26e+00, 2.00e+00,     4.723e+02 (2.683), in 1.2e-01 sec
270 4 2.34e+01, 2.66e-01, 1.01e+00, 1.26e+00, 2.00e+00,     4.726e+02 (2.685), in 1.2e-01 sec
271 4 2.34e+01, 2.66e-01, 1.02e+00, 1.26e+00, 2.00e+00,     4.723e+02 (2.684), in 1.2e-01 sec
272 4 2.34e+01, 2.66e-01, 1.01e+00, 1.26e+00, 2.00e+00,     4.725e+02 (2.685), in 1.2e-01 sec
273 4 2.40e+01, 2.57e-01, 9.25e-01, 1.26e+00, 2.00e+00,     4.178e+02 (2.374), in 1.2e-01 sec
274 4 2.40e+01, 2.56e-01, 9.19e-01, 1.26e+00, 2.00e+00,     4.175e+02 (2.372), in 1.2e-01 sec
275 4 2.40e+01, 2.56e-01, 9.19e-01, 1.26e+00, 2.00e+00,     4.175e+02 (2.372), in 1.2e-01 sec
276 4 2.40e+01, 2.56e-01, 9.19e-01, 1.26e+00, 2.00e+00,     4.175e+02 (2.372), in 1.2e-01 sec
277 4 2.40e+01, 2.57e-01, 9.19e-01, 1.26e+00, 2.00e+00,     4.174e+02 (2.372), in 1.2e-01 sec
278 4 2.40e+01, 2.56e-01, 9.19e-01, 1.26e+00, 2.00e+00,     4.175e+02 (2.372), in 1.2e-01 sec
279 4 2.40e+01, 2.56e-01, 9.19e-01, 1.26e+00, 2.00e+00,     4.175e+02 (2.372), in 1.2e-01 sec
280 4 2.40e+01, 2.56e-01, 9.19e-01, 1.26e+00, 2.00e+00,     4.174e+02 (2.372), in 1.2e-01 sec
281 4 2.50e+01, 2.48e-01, 6.41e-01, 1.26e+00, 2.00e+00,     3.789e+02 (2.153), in 1.2e-01 sec
282 4 2.52e+01, 2.45e-01, 5.65e-01, 1.26e+00, 2.00e+00,     4.020e+02 (2.284), in 1.2e-01 sec
283 4 2.47e+01, 2.50e-01, 7.25e-01, 1.26e+00, 2.00e+00,     3.797e+02 (2.158), in 1.2e-01 sec
284 4 2.48e+01, 2.49e-01, 6.80e-01, 1.26e+00, 2.00e+00,     3.770e+02 (2.142), in 1.2e-01 sec
285 4 2.48e+01, 2.49e-01, 6.80e-01, 1.26e+00, 2.00e+00,     3.769e+02 (2.142), in 1.2e-01 sec
286 4 2.48e+01, 2.49e-01, 6.80e-01, 1.26e+00, 2.00e+00,     3.771e+02 (2.142), in 1.2e-01 sec
287 4 2.48e+01, 2.49e-01, 6.80e-01, 1.26e+00, 2.00e+00,     3.770e+02 (2.142), in 1.2e-01 sec
288 4 2.48e+01, 2.49e-01, 6.80e-01, 1.26e+00, 2.00e+00,     3.770e+02 (2.142), in 1.2e-01 sec
289 4 2.48e+01, 2.49e-01, 6.81e-01, 1.26e+00, 2.00e+00,     3.770e+02 (2.142), in 1.2e-01 sec
290 4 2.48e+01, 2.49e-01, 6.80e-01, 1.26e+00, 2.00e+00,     3.771e+02 (2.142), in 1.2e-01 sec
291 4 2.53e+01, 2.48e-01, 5.87e-01, 1.26e+00, 2.00e+00,     3.642e+02 (2.069), in 1.2e-01 sec
292 4 2.54e+01, 2.48e-01, 5.71e-01, 1.26e+00, 2.00e+00,     3.648e+02 (2.073), in 1.2e-01 sec
293 4 2.53e+01, 2.48e-01, 5.87e-01, 1.26e+00, 2.00e+00,     3.641e+02 (2.069), in 1.2e-01 sec
294 4 2.53e+01, 2.48e-01, 5.87e-01, 1.26e+00, 2.00e+00,     3.643e+02 (2.070), in 1.2e-01 sec
295 4 2.53e+01, 2.48e-01, 5.87e-01, 1.26e+00, 2.00e+00,     3.643e+02 (2.070), in 1.2e-01 sec
296 4 2.53e+01, 2.48e-01, 5.87e-01, 1.26e+00, 2.00e+00,     3.642e+02 (2.069), in 1.2e-01 sec
297 4 2.53e+01, 2.48e-01, 5.87e-01, 1.26e+00, 2.00e+00,     3.641e+02 (2.069), in 1.2e-01 sec
298 4 2.53e+01, 2.48e-01, 5.87e-01, 1.26e+00, 2.00e+00,     3.643e+02 (2.070), in 1.2e-01 sec
299 4 2.55e+01, 2.50e-01, 5.83e-01, 1.26e+00, 2.00e+00,     3.502e+02 (1.990), in 1.2e-01 sec
300 4 2.58e+01, 2.54e-01, 5.75e-01, 1.26e+00, 2.00e+00,     3.372e+02 (1.916), in 1.2e-01 sec
301 4 2.58e+01, 2.54e-01, 5.75e-01, 1.26e+00, 2.00e+00,     3.372e+02 (1.916), in 1.2e-01 sec
302 4 2.58e+01, 2.54e-01, 5.75e-01, 1.26e+00, 2.00e+00,     3.372e+02 (1.916), in 1.2e-01 sec
303 4 2.58e+01, 2.54e-01, 5.75e-01, 1.26e+00, 2.00e+00,     3.372e+02 (1.916), in 1.2e-01 sec
304 4 2.58e+01, 2.54e-01, 5.75e-01, 1.26e+00, 2.00e+00,     3.372e+02 (1.916), in 1.2e-01 sec
305 4 2.58e+01, 2.54e-01, 5.75e-01, 1.26e+00, 2.00e+00,     3.372e+02 (1.916), in 1.2e-01 sec
306 4 2.58e+01, 2.54e-01, 5.75e-01, 1.26e+00, 2.00e+00,     3.372e+02 (1.916), in 1.2e-01 sec
307 4 2.63e+01, 2.49e-01, 4.75e-01, 1.26e+00, 2.00e+00,     3.206e+02 (1.821), in 1.2e-01 sec
308 4 2.69e+01, 2.44e-01, 3.81e-01, 1.26e+00, 2.00e+00,     3.349e+02 (1.903), in 1.2e-01 sec
309 4 2.63e+01, 2.49e-01, 4.75e-01, 1.26e+00, 2.00e+00,     3.205e+02 (1.821), in 1.2e-01 sec
310 4 2.63e+01, 2.49e-01, 4.75e-01, 1.26e+00, 2.00e+00,     3.206e+02 (1.822), in 1.2e-01 sec
311 4 2.63e+01, 2.49e-01, 4.75e-01, 1.26e+00, 2.00e+00,     3.206e+02 (1.822), in 1.2e-01 sec
312 4 2.63e+01, 2.49e-01, 4.75e-01, 1.26e+00, 2.00e+00,     3.205e+02 (1.821), in 1.2e-01 sec
313 4 2.63e+01, 2.49e-01, 4.76e-01, 1.26e+00, 2.00e+00,     3.205e+02 (1.821), in 1.2e-01 sec
314 4 2.63e+01, 2.49e-01, 4.75e-01, 1.26e+00, 2.00e+00,     3.206e+02 (1.822), in 1.2e-01 sec
315 4 2.68e+01, 2.43e-01, 4.02e-01, 1.26e+00, 2.00e+00,     3.120e+02 (1.773), in 1.2e-01 sec
316 4 2.69e+01, 2.42e-01, 3.91e-01, 1.26e+00, 2.00e+00,     3.122e+02 (1.774), in 1.2e-01 sec
317 4 2.68e+01, 2.43e-01, 4.02e-01, 1.26e+00, 2.00e+00,     3.120e+02 (1.773), in 1.2e-01 sec
318 4 2.68e+01, 2.43e-01, 4.02e-01, 1.26e+00, 2.00e+00,     3.121e+02 (1.773), in 1.2e-01 sec
319 4 2.68e+01, 2.43e-01, 4.02e-01, 1.26e+00, 2.00e+00,     3.121e+02 (1.773), in 1.2e-01 sec
320 4 2.68e+01, 2.43e-01, 4.02e-01, 1.26e+00, 2.00e+00,     3.120e+02 (1.773), in 1.2e-01 sec
321 4 2.68e+01, 2.43e-01, 4.02e-01, 1.26e+00, 2.00e+00,     3.120e+02 (1.773), in 1.2e-01 sec
322 4 2.68e+01, 2.43e-01, 4.01e-01, 1.26e+00, 2.00e+00,     3.121e+02 (1.773), in 1.2e-01 sec
323 4 2.69e+01, 2.41e-01, 3.96e-01, 1.26e+00, 2.00e+00,     3.059e+02 (1.738), in 1.2e-01 sec
324 4 2.70e+01, 2.39e-01, 3.92e-01, 1.26e+00, 2.00e+00,     3.045e+02 (1.730), in 1.2e-01 sec
325 4 2.70e+01, 2.39e-01, 3.92e-01, 1.26e+00, 2.00e+00,     3.045e+02 (1.730), in 1.2e-01 sec
326 4 2.70e+01, 2.39e-01, 3.92e-01, 1.26e+00, 2.00e+00,     3.045e+02 (1.730), in 1.2e-01 sec
327 4 2.70e+01, 2.39e-01, 3.92e-01, 1.26e+00, 2.00e+00,     3.045e+02 (1.730), in 1.2e-01 sec
328 4 2.70e+01, 2.39e-01, 3.92e-01, 1.26e+00, 2.00e+00,     3.045e+02 (1.730), in 1.2e-01 sec
329 4 2.70e+01, 2.39e-01, 3.92e-01, 1.26e+00, 2.00e+00,     3.045e+02 (1.730), in 1.2e-01 sec
330 4 2.70e+01, 2.39e-01, 3.92e-01, 1.26e+00, 2.00e+00,     3.045e+02 (1.730), in 1.2e-01 sec
331 4 2.72e+01, 2.39e-01, 3.71e-01, 1.26e+00, 2.00e+00,     3.007e+02 (1.709), in 1.2e-01 sec
332 4 2.80e+01, 2.38e-01, 2.91e-01, 1.26e+00, 2.00e+00,     3.018e+02 (1.715), in 1.2e-01 sec
333 4 2.75e+01, 2.38e-01, 3.35e-01, 1.26e+00, 2.00e+00,     2.968e+02 (1.686), in 1.2e-01 sec
334 4 2.75e+01, 2.38e-01, 3.35e-01, 1.26e+00, 2.00e+00,     2.968e+02 (1.686), in 1.2e-01 sec
335 4 2.75e+01, 2.38e-01, 3.35e-01, 1.26e+00, 2.00e+00,     2.968e+02 (1.686), in 1.2e-01 sec
336 4 2.75e+01, 2.38e-01, 3.35e-01, 1.26e+00, 2.00e+00,     2.968e+02 (1.686), in 1.2e-01 sec
337 4 2.75e+01, 2.38e-01, 3.35e-01, 1.26e+00, 2.00e+00,     2.968e+02 (1.686), in 1.2e-01 sec
338 4 2.75e+01, 2.38e-01, 3.35e-01, 1.26e+00, 2.00e+00,     2.968e+02 (1.686), in 1.2e-01 sec
339 4 2.75e+01, 2.38e-01, 3.35e-01, 1.26e+00, 2.00e+00,     2.968e+02 (1.686), in 1.2e-01 sec
340 4 2.78e+01, 2.38e-01, 3.15e-01, 1.26e+00, 2.00e+00,     2.940e+02 (1.671), in 1.2e-01 sec
341 4 2.80e+01, 2.38e-01, 3.07e-01, 1.26e+00, 2.00e+00,     2.937e+02 (1.669), in 1.2e-01 sec
342 4 2.80e+01, 2.38e-01, 3.04e-01, 1.26e+00, 2.00e+00,     2.936e+02 (1.668), in 1.2e-01 sec
343 4 2.80e+01, 2.38e-01, 3.04e-01, 1.26e+00, 2.00e+00,     2.936e+02 (1.668), in 1.2e-01 sec
344 4 2.80e+01, 2.38e-01, 3.04e-01, 1.26e+00, 2.00e+00,     2.936e+02 (1.668), in 1.2e-01 sec
345 4 2.80e+01, 2.38e-01, 3.04e-01, 1.26e+00, 2.00e+00,     2.936e+02 (1.668), in 1.2e-01 sec
346 4 2.80e+01, 2.38e-01, 3.04e-01, 1.26e+00, 2.00e+00,     2.936e+02 (1.668), in 1.2e-01 sec
347 4 2.80e+01, 2.38e-01, 3.04e-01, 1.26e+00, 2.00e+00,     2.936e+02 (1.668), in 1.2e-01 sec
348 4 2.80e+01, 2.38e-01, 3.04e-01, 1.26e+00, 2.00e+00,     2.936e+02 (1.668), in 1.2e-01 sec
349 4 2.82e+01, 2.36e-01, 2.82e-01, 1.26e+00, 2.00e+00,     2.930e+02 (1.665), in 1.2e-01 sec
350 4 2.82e+01, 2.36e-01, 2.84e-01, 1.26e+00, 2.00e+00,     2.929e+02 (1.664), in 1.2e-01 sec
351 4 2.82e+01, 2.36e-01, 2.86e-01, 1.26e+00, 2.00e+00,     2.929e+02 (1.664), in 1.2e-01 sec
352 4 2.82e+01, 2.36e-01, 2.86e-01, 1.26e+00, 2.00e+00,     2.929e+02 (1.664), in 1.2e-01 sec
353 4 2.82e+01, 2.36e-01, 2.86e-01, 1.26e+00, 2.00e+00,     2.930e+02 (1.665), in 1.2e-01 sec
354 4 2.82e+01, 2.36e-01, 2.86e-01, 1.26e+00, 2.00e+00,     2.930e+02 (1.665), in 1.2e-01 sec
355 4 2.82e+01, 2.36e-01, 2.86e-01, 1.26e+00, 2.00e+00,     2.929e+02 (1.664), in 1.2e-01 sec
356 4 2.82e+01, 2.36e-01, 2.86e-01, 1.26e+00, 2.00e+00,     2.929e+02 (1.664), in 1.2e-01 sec
357 4 2.82e+01, 2.36e-01, 2.86e-01, 1.26e+00, 2.00e+00,     2.930e+02 (1.665), in 1.2e-01 sec
358 4 2.82e+01, 2.35e-01, 2.83e-01, 1.26e+00, 2.00e+00,     2.925e+02 (1.662), in 1.2e-01 sec
359 4 2.82e+01, 2.35e-01, 2.83e-01, 1.26e+00, 2.00e+00,     2.925e+02 (1.662), in 1.2e-01 sec
360 4 2.82e+01, 2.35e-01, 2.83e-01, 1.26e+00, 2.00e+00,     2.925e+02 (1.662), in 1.2e-01 sec
361 4 2.82e+01, 2.35e-01, 2.83e-01, 1.26e+00, 2.00e+00,     2.925e+02 (1.662), in 1.2e-01 sec
362 4 2.82e+01, 2.35e-01, 2.83e-01, 1.26e+00, 2.00e+00,     2.925e+02 (1.662), in 1.2e-01 sec
363 4 2.82e+01, 2.35e-01, 2.83e-01, 1.26e+00, 2.00e+00,     2.925e+02 (1.662), in 1.2e-01 sec
364 4 2.82e+01, 2.35e-01, 2.83e-01, 1.26e+00, 2.00e+00,     2.925e+02 (1.662), in 1.2e-01 sec
365 4 2.82e+01, 2.35e-01, 2.83e-01, 1.26e+00, 2.00e+00,     2.925e+02 (1.662), in 1.2e-01 sec
366 4 2.83e+01, 2.35e-01, 2.78e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 1.2e-01 sec
367 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 1.2e-01 sec
368 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 1.2e-01 sec
369 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 1.2e-01 sec
370 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 1.2e-01 sec
371 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 1.2e-01 sec
372 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 1.2e-01 sec
373 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 1.2e-01 sec
374 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 1.2e-01 sec
375 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 1.2e-01 sec
376 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 1.2e-01 sec
377 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 1.2e-01 sec
378 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 1.2e-01 sec
379 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 1.2e-01 sec
380 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 1.2e-01 sec
381 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 1.2e-01 sec
382 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 1.2e-01 sec
383 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 1.2e-01 sec
384 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 1.2e-01 sec
385 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 1.2e-01 sec
386 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 1.2e-01 sec
387 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 1.2e-01 sec
388 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 1.2e-01 sec
389 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 1.2e-01 sec
390 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00, r integrated from 0 to 30.000000 

nf=5	N_CHEB=96	N_DATA=181.

    2.924e+02 (1.661), in 2.1e+00 sec
391 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.7e-01 sec
392 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.6e-01 sec
393 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.6e-01 sec
394 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.6e-01 sec
395 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.6e-01 sec
396 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.6e-01 sec
397 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.6e-01 sec
398 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.8e-01 sec
399 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.8e-01 sec
400 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.7e-01 sec
401 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.7e-01 sec
402 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.6e-01 sec
403 4 2.84e+01, 2.35e-01, 2.73e-01, 1.26e+00, 2.00e+00,     2.924e+02 (1.661), in 4.6e-01 sec
